unit_id	flores_id	item_id	subject_id	task_type	translation_type	src_len_chr	mt_len_chr	tgt_len_chr	src_len_wrd	mt_len_wrd	tgt_len_wrd	edit_time	k_total	k_letter	k_digit	k_white	k_symbol	k_nav	k_erase	k_copy	k_cut	k_paste	k_do	n_pause_geq_300	len_pause_geq_300	n_pause_geq_1000	len_pause_geq_1000	event_time	num_annotations	last_modification_time	n_insert	n_delete	n_substitute	n_shift	tot_shifted_words	tot_edits	hter	cer	bleu	chrf	lang_id	doc_id	time_s	time_m	time_h	time_per_char	time_per_word	key_per_char	words_per_hour	words_per_minute	per_subject_visit_order	src_text	mt_text	tgt_text	aligned_edit
flores101-warmup-ita-2-pe2-3	321	flores101-warmup-23	ita_t5	pe2	pe	162	160.0	173	29	29.0	33	26.72	19	10	0	4	0	4	1	0	0	0	0	2	12171	1	11436	26720	1	1638431004	4.0	0.0	1.0	0.0	0.0	5.0	17.241	0.0875	80.82	90.92	ita	2	26.72	0.4453	0.0074	0.1649	0.9214	0.1173	3907.1856	65.1198	8	"Tommy Dreamer said ""Luna was the first Queen of Extreme. My first manager. Luna passed away on the night of two moons. Pretty unique just like her. Strong woman."""	"Tommy Dreamer ha detto ""Luna è stata la prima regina dell'Extreme. Il mio primo manager. Luna è morta la notte di due lune. Un'unica come lei. Una donna forte."""	"Tommy Dreamer ha detto ""Luna è stata la prima regina dell'Extreme. Il mio primo manager. Luna è morta la notte di due lune. Una cosa unica come lo era lei. Una donna forte."""	"REF:  tommy dreamer ha detto ""luna è stata la prima regina dell'extreme. il mio primo manager. luna è morta la notte di due lune. *** **** un'unica come ** *** lei. una donna forte.""\nHYP:  tommy dreamer ha detto ""luna è stata la prima regina dell'extreme. il mio primo manager. luna è morta la notte di due lune. una cosa unica    come lo era lei. una donna forte.""\nEVAL:                                                                                                                             I   I    S             I  I"
flores101-warmup-ita-2-pe2-4	322	flores101-warmup-24	ita_t5	pe2	pe	150	156.0	157	23	25.0	26	4.446	2	0	0	1	0	1	0	0	0	0	0	1	2699	1	2699	4446	1	1638431004	1.0	0.0	1.0	0.0	0.0	2.0	8.0	0.0064	100.0	100.0	ita	2	4.446	0.0741	0.0012	0.0296	0.1933	0.0133	18623.4818	310.3914	9	"Dustin ""Goldust"" Runnels commented that ""Luna was as freaky as me...maybe even more...love her and will miss her...hopefully she's in a better place."""	"Dustin ""Goldust"" Runnels ha commentato che ""Luna era stravagante quanto me... forse anche di più...la adoro e mi mancarà... spero sia in un posto migliore""."	"Dustin ""Goldust"" Runnels ha commentato che ""Luna era stravagante quanto me... forse anche di più... la adoro e mi mancarà... spero sia in un posto migliore""."	"REF:  dustin ""goldust"" runnels ha commentato che ""luna era stravagante quanto me... forse anche di ****** più...la adoro e mi mancarà... spero sia in un posto migliore"".\nHYP:  dustin ""goldust"" runnels ha commentato che ""luna era stravagante quanto me... forse anche di più... la       adoro e mi mancarà... spero sia in un posto migliore"".\nEVAL:                                                                                              I      S"
flores101-warmup-ita-3-pe1-1	600	flores101-warmup-31	ita_t5	pe1	pe	100	112.0	120	17	18.0	20	18.066	40	18	0	3	0	19	0	0	0	0	0	2	14197	1	13868	18066	1	1638431062	2.0	0.0	1.0	0.0	0.0	3.0	16.667	0.1339	76.44	87.26	ita	3	18.066	0.3011	0.005	0.1807	1.0627	0.4	3387.5789	56.4596	10	The Hershey and Chase experiment was one of the leading suggestions that DNA was a genetic material.	L'esperimento di Hershey e Chase è stato uno dei principali suggerimenti che il DNA fosse un materiale genetico.	L'esperimento di Hershey e Chase è stato uno dei principali elementi a suggerire che il DNA fosse un materiale genetico.	REF:  l'esperimento di hershey e chase è stato uno dei principali ******** * suggerimenti che il dna fosse un materiale genetico.\nHYP:  l'esperimento di hershey e chase è stato uno dei principali elementi a suggerire    che il dna fosse un materiale genetico.\nEVAL:                                                             I        I S
flores101-warmup-ita-3-pe1-2	601	flores101-warmup-32	ita_t5	pe1	pe	85	90.0	88	15	17.0	16	4.236	2	0	0	0	0	0	2	0	0	0	0	2	1688	1	1230	4236	1	1638431062	0.0	1.0	0.0	0.0	0.0	1.0	5.882	0.0222	85.79	96.12	ita	3	4.236	0.0706	0.0012	0.0498	0.2824	0.0235	12747.8754	212.4646	11	Hershey and Chase used phages, or viruses, to implant their own DNA into a bacterium.	Hershey e Chase hanno usato i fagi, o virus, per impiantare il proprio DNA in un batterio.	Hershey e Chase hanno usato fagi, o virus, per impiantare il proprio DNA in un batterio.	REF:  hershey e chase hanno usato i fagi, o virus, per impiantare il proprio dna in un batterio.\nHYP:  hershey e chase hanno usato * fagi, o virus, per impiantare il proprio dna in un batterio.\nEVAL:                             D
flores101-warmup-ita-3-pe1-3	602	flores101-warmup-33	ita_t5	pe1	pe	143	125.0	128	24	21.0	21	5.368	8	8	0	0	0	0	0	0	0	0	0	1	2723	1	2723	5368	1	1638431062	0.0	0.0	1.0	0.0	0.0	1.0	4.762	0.04	91.32	93.39	ita	3	5.368	0.0895	0.0015	0.0375	0.2237	0.0559	16095.38	268.2563	12	They did two experiments marking either the DNA in the phage with a radioactive phosphorus or the protein of the phage with radioactive sulfur.	Hanno fatto due esperimenti marcando il DNA del fago con un fosforo radioattivo o la proteina del fago con zolfo radioattivo.	Hanno condotto due esperimenti marcando il DNA del fago con un fosforo radioattivo o la proteina del fago con zolfo radioattivo.	REF:  hanno fatto    due esperimenti marcando il dna del fago con un fosforo radioattivo o la proteina del fago con zolfo radioattivo.\nHYP:  hanno condotto due esperimenti marcando il dna del fago con un fosforo radioattivo o la proteina del fago con zolfo radioattivo.\nEVAL:       S
flores101-warmup-ita-4-ht-1	541	flores101-warmup-41	ita_t5	ht	ht	149		143	28		22	6.478	2	0	0	0	0	0	1	0	0	1	0	1	2354	1	2354	6478	1	1638433838											ita	4	6.478	0.108	0.0018	0.0435	0.2314	0.0134	15560.3581	259.3393	13	The Tibetan Buddhism is based on the teachings of Buddha, but were extended by the mahayana path of love and by a lot of techniques from Indian Yoga.		Il buddismo tibetano si basa sugli insegnamenti di Buddha, poi espansi dal sentiero mahayana dell'amore e da molte tecniche dello yoga indiano.	
flores101-warmup-ita-4-ht-2	542	flores101-warmup-42	ita_t5	ht	ht	127		143	20		19	2.172	1	0	0	0	0	0	0	0	0	1	0	1	346	0	0	2172	1	1638433838											ita	4	2.172	0.0362	0.0006	0.0171	0.1086	0.0079	33149.1713	552.4862	14	In principle the Tibetan Buddhism is very simple. It consists of Kundalini Yoga, meditation and the path of all-embracing love.		I principi del buddismo tibetano sono molto semplici. Consiste nel Kundalini Yoga, nella meditazione e nel sentiero dell'amore onnicomprensivo.	
flores101-warmup-ita-4-ht-3	543	flores101-warmup-43	ita_t5	ht	ht	147		163	18		20	3.104	1	0	0	0	0	0	0	0	0	1	0	1	354	0	0	3104	1	1638433838											ita	4	3.104	0.0517	0.0009	0.0211	0.1724	0.0068	20876.2887	347.9381	15	With Kundalini Yoga the Kundalini energy (enlightenment energy) is awakened through yoga postures, breathing exercises, mantras and visualizations.		Con il Kundalini Yoga l'energia Kundalini (energia di illuminazione) viene risvegliata attraverso posture yoga, esercizi di respirazione, mantra e visualizzazioni.	
flores101-warmup-ita-4-ht-4	544	flores101-warmup-44	ita_t5	ht	ht	203		203	30		30	4.843	3	2	0	0	0	0	0	0	0	1	0	1	2812	1	2812	4843	1	1638433838											ita	4	4.843	0.0807	0.0013	0.0239	0.1614	0.0148	22300.2271	371.6705	16	The center of Tibetan meditation is the Deity Yoga. Through the visualization of various deities the energy channels are cleaned, the chakras are activated and the enlightenment consciousness is created.		Al centro della meditazione tibetana c'è il Deity Yoga. Attraverso la visualizzazione di varie divinità si ripuliscono i canali energetici, si attivano i chakra e si crea la coscienza dell'illuminazione.	
flores101-warmup-ita-5-pe2-1	914	flores101-warmup-51	ita_t5	pe2	pe	89	102.0	110	15	15.0	16	14.691	45	27	0	2	0	12	4	0	0	0	0	6	9595	3	8398	14691	1	1638433930	1.0	0.0	3.0	0.0	0.0	4.0	26.667	0.2255	50.47	72.5	ita	5	14.691	0.2448	0.0041	0.1651	0.9794	0.5056	3675.7198	61.262	17	An increasingly more popular option for those planning a gap-year is to travel and learn.	Un'opzione sempre più popolare per coloro che pianificano un anno d'intervallo è viaggiare e imparare.	Un'opzione sempre più popolare tra coloro che pianificano un anno sabbatico consiste nel viaggiare e imparare.	REF:  un'opzione sempre più popolare per coloro che pianificano un anno ********* d'intervallo è   viaggiare e imparare.\nHYP:  un'opzione sempre più popolare tra coloro che pianificano un anno sabbatico consiste     nel viaggiare e imparare.\nEVAL:                                S                                  I         S            S
flores101-warmup-ita-5-pe2-2	915	flores101-warmup-52	ita_t5	pe2	pe	137	147.0	158	20	19.0	23	28.304	136	86	0	12	0	37	1	0	0	0	0	9	16830	5	14597	28304	1	1638433930	4.0	0.0	11.0	1.0	1.0	16.0	84.211	0.517	17.36	51.74	ita	5	28.304	0.4717	0.0079	0.2066	1.4152	0.9927	2543.8101	42.3968	18	This is especially popular with school leavers, allowing them to take a year out before university, without compromising their education.	Questo è particolarmente popolare nei licenziati, permettendo loro di uscire un anno prima dell'università, senza compromettere la loro educazione.	Viene scelta in modo particolare dai diplomati, che possono prendersi un anno di pausa prima di iniziare l'università, senza compromettere la loro istruzione.	REF:  questo è      particolarmente popolare nei         licenziati, permettendo loro   di   ******* uscire    un anno   ***** prima ** ******** dell'università, senza compromettere la loro educazione.\nHYP:  viene  scelta in              modo     particolare dai         diplomati,  che  [ di ] possono prendersi un anno @ pausa prima di iniziare l'università,    senza compromettere la loro istruzione.\nEVAL: S      S      S               S        S           S           S           S           I       S                   I           I  I        S                                            S
flores101-warmup-ita-5-pe2-3	916	flores101-warmup-53	ita_t5	pe2	pe	145	173.0	186	24	24.0	25	20.098	87	49	0	4	2	31	1	0	0	0	0	7	11978	4	10652	20098	1	1638433930	1.0	0.0	5.0	0.0	0.0	6.0	25.0	0.2312	47.98	69.49	ita	5	20.098	0.335	0.0056	0.1386	0.8374	0.6	4298.9352	71.6489	19	In many cases, enrolling on a gap-year course abroad can actually improve your chances of moving into higher education back in your home country.	In molti casi, iscriversi a un corso di gap-year all'estero può effettivamente migliorare le possibilità di trasferirsi all'istruzione superiore nel vostro paese di origine.	In molti casi, l'iscrizione a un corso durante l'anno sabbatico all'estero può effettivamente migliorare le possibilità di accedere all'istruzione superiore nel proprio paese di origine.	REF:  in molti casi, iscriversi   a un corso ******* di     gap-year  all'estero può effettivamente migliorare le possibilità di trasferirsi all'istruzione superiore nel vostro  paese di origine.\nHYP:  in molti casi, l'iscrizione a un corso durante l'anno sabbatico all'estero può effettivamente migliorare le possibilità di accedere    all'istruzione superiore nel proprio paese di origine.\nEVAL:                S                       I       S      S                                                                    S                                        S
flores101-warmup-ita-5-pe2-4	917	flores101-warmup-54	ita_t5	pe2	pe	78	86.0	80	13	14.0	13	15.426	62	34	0	6	0	17	5	0	0	0	0	7	9305	3	7614	15426	1	1638433930	0.0	1.0	6.0	1.0	1.0	8.0	57.143	0.4186	9.78	51.22	ita	5	15.426	0.2571	0.0043	0.1978	1.1866	0.7949	3033.839	50.564	20	Typically there will be a tuition fee to enroll in these educational programs.	Di solito ci sarà un costo di scolarità per registrarsi in questi programmi educativi.	Di solito è prevista una tassa per registrarsi a questi programmi di formazione.	REF:  di solito ci sarà un       costo   di   scolarità per registrarsi in questi programmi   educativi.\nHYP:  di solito ** è    prevista una   [ di ] tassa     per registrarsi a  questi programmi @ formazione.\nEVAL:           D  S    S        S            S                         S                     S
flores101-warmup-ukr-1-ht-1	163	flores101-warmup-11	ukr_t1	ht	ht	189		210	29		26	966.01	1683	1192	4	163	24	103	193	4	0	0	0	278	1106286	107	1013908	1393357	5	1642600383											ukr	1	1393.357	23.2226	0.387	7.3723	48.0468	8.9048	74.927	1.2488	1	In France, voting has traditionally been a low-tech experience: voters isolate themselves in a booth, put a pre-printed sheet of paper indicating their candidate of choice into an envelope.		У Франції голосування зазвичай проводиться з мінімальним використанням технічних засобів: виборці закриваються в кабінках, позначають на роздрукованому бланку обраного ними кандидата та кладуть бланк у конверт.	
flores101-warmup-ukr-1-ht-2	164	flores101-warmup-12	ukr_t1	ht	ht	120		144	20		21	215.771	265	173	0	23	2	53	14	0	0	0	0	47	177790	20	163328	215771	1	1642600383											ukr	1	215.771	3.5962	0.0599	1.7981	10.7885	2.2083	333.6871	5.5615	2	After officials verify the voter's identity, the voter drops the envelope into the ballot box and signs the voting roll.		Після того як працівник виборчої дільниці підтвердив особу виборця, виборець опускає конверт у виборчу урну та ставить підпис у списку виборців.	
flores101-warmup-ukr-1-ht-3	165	flores101-warmup-13	ukr_t1	ht	ht	62		69	8		8	564.047	943	661	4	89	13	61	112	3	0	0	0	170	513488	66	457563	676099	4	1642600383											ukr	1	676.099	11.2683	0.1878	10.9048	84.5124	15.2097	42.5973	0.71	3	French electoral law rather strictly codifies the proceedings.		Виборче законодавство Франції досить суворо регламентує цю процедуру.	
flores101-warmup-ukr-1-ht-4	166	flores101-warmup-14	ukr_t1	ht	ht	228		224	40		30	303.655	519	335	4	52	8	32	85	3	0	0	0	94	217543	37	187760	303655	3	1642600383											ukr	1	303.655	5.0609	0.0843	1.3318	7.5914	2.2763	474.2224	7.9037	4	Since 1988, ballot boxes must be transparent so that voters and observers can witness that no envelopes are present at the start of the vote and that no envelopes are added except those of the duly counted and authorized voters.		З 1988 року використовуються прозорі виборчі урни, які дозволяють виборцям і спостерігачам бачити, що перед початком голосування в урнах відсутні конверти і що опускають конверти тільки зареєстровані та вповноважені виборці.	
flores101-warmup-ukr-1-ht-5	167	flores101-warmup-15	ukr_t1	ht	ht	177		188	25		22	195.81	269	207	0	23	3	7	25	4	0	0	0	60	149358	24	129216	195810	2	1642600383											ukr	1	195.81	3.2635	0.0544	1.1063	7.8324	1.5198	459.6292	7.6605	5	Candidates can send representatives to witness every part of the process. In the evening, votes are counted by volunteers under heavy supervision, following specific procedures.		Кандидати можуть доручити своїм представникам спостерігати за будь-яким етапом процедури. Увечері добровольці підраховують голоси під ретельним наглядом і з дотриманням спеціальних правил.	
flores101-warmup-ukr-2-pe2-1	319	flores101-warmup-21	ukr_t1	pe2	pe	102	99.0	92	13	15.0	14	104.957	82	13	0	1	0	58	6	2	1	1	0	13	94686	12	94029	104957	1	1642600383	1.0	2.0	5.0	1.0	1.0	9.0	60.0	0.3424	18.54	64.18	ukr	2	104.957	1.7493	0.0292	1.029	8.0736	0.8039	445.8969	7.4316	6	Xinhua reported that government investigators recovered two 'black box' flight recorders on Wednesday.	"Синьхуа повідомив, що урядові дослідники знайшли два """" чорні скриньки """" записів польотів в среду."	Синьхуа повідомив, що в среду урядові слідчі знайшли дві чорні скриньки із записами польоту.	"REF:  синьхуа повідомив, що   ***** урядові дослідники знайшли два """"  чорні скриньки """" записів польотів   в   среду.\nHYP:  синьхуа повідомив, що @ среду урядові слідчі     знайшли *** дві чорні скриньки ** із      записами [ в ] польоту.\nEVAL:                         I             S                  D   S                  D  S       S              S"
